iter	RMSE_SumError	RMSE_SumWeight
16803	1322310.984	7203
16804	1322311.649	7203
16805	1322341.002	7203
16806	1322333.502	7203
16807	1322332.544	7203
16808	1322311.419	7203
16809	1322311.489	7203
16810	1322314.117	7203
16811	1322298.052	7203
16812	1322295.867	7203
16813	1322293.035	7203
16814	1322293.014	7203
16815	1322304.502	7203
16816	1322306.769	7203
16817	1322306.672	7203
16818	1322310.795	7203
16819	1322296.262	7203
16820	1322294.253	7203
16821	1322304.595	7203
16822	1322313.363	7203
16823	1322316.377	7203
16824	1322309.02	7203
16825	1322302.641	7203
16826	1322314.521	7203
16827	1322322.674	7203
16828	1322325.94	7203
16829	1322320.688	7203
16830	1322305.102	7203
16831	1322300.003	7203
16832	1322305.729	7203
16833	1322303.082	7203
16834	1322297.075	7203
16835	1322301.59	7203
16836	1322302.659	7203
16837	1322301.394	7203
16838	1322260.83	7203
16839	1322258.251	7203
16840	1322242.23	7203
16841	1322241.889	7203
16842	1322246.176	7203
16843	1322252.879	7203
16844	1322246.244	7203
16845	1322249.73	7203
16846	1322249.282	7203
16847	1322245.727	7203
16848	1322247.257	7203
16849	1322251.658	7203
16850	1322245.939	7203
16851	1322219.54	7203
16852	1322204.114	7203
16853	1322193.68	7203
16854	1322183.975	7203
16855	1322178.165	7203
16856	1322174.397	7203
16857	1322182.98	7203
16858	1322181.44	7203
16859	1322175.113	7203
16860	1322185.743	7203
16861	1322170.439	7203
16862	1322168.27	7203
16863	1322145.854	7203
16864	1322149.945	7203
16865	1322138.691	7203
16866	1322140.621	7203
16867	1322138.906	7203
16868	1322141.049	7203
16869	1322147.795	7203
16870	1322145.602	7203
16871	1322145.604	7203
16872	1322133.49	7203
16873	1322128.344	7203
16874	1322129.283	7203
16875	1322134.596	7203
16876	1322135.337	7203
16877	1322123.036	7203
16878	1322112.241	7203
16879	1322110.86	7203
16880	1322108.582	7203
16881	1322120.068	7203
16882	1322128.428	7203
16883	1322139.281	7203
16884	1322140.702	7203
16885	1322126.073	7203
16886	1322136.294	7203
16887	1322141.429	7203
16888	1322149.285	7203
16889	1322120.477	7203
16890	1322114.318	7203
16891	1322105.307	7203
16892	1322102.321	7203
16893	1322093.218	7203
16894	1322087.504	7203
16895	1322095.354	7203
16896	1322085.745	7203
16897	1322079.596	7203
16898	1322089.939	7203
16899	1322090.615	7203
16900	1322089.739	7203
16901	1322094.46	7203
16902	1322089.981	7203
16903	1322093.962	7203
16904	1322095.297	7203
16905	1322083.498	7203
16906	1322078.746	7203
16907	1322075.887	7203
16908	1322075.6	7203
16909	1322077.062	7203
16910	1322075.05	7203
16911	1322097.648	7203
16912	1322113.143	7203
16913	1322137.693	7203
16914	1322144.021	7203
16915	1322109.128	7203
16916	1322107.105	7203
16917	1322094.291	7203
16918	1322118.589	7203
16919	1322095.559	7203
16920	1322078.554	7203
16921	1322065.737	7203
16922	1322066.22	7203
16923	1322072.966	7203
16924	1322068.8	7203
16925	1322063.641	7203
16926	1322069.501	7203
16927	1322064.323	7203
16928	1322060.442	7203
16929	1322054.801	7203
16930	1322075.221	7203
16931	1322075.212	7203
16932	1322060.779	7203
16933	1322046.84	7203
16934	1322022.954	7203
16935	1322019.789	7203
16936	1322019.865	7203
16937	1322009.902	7203
16938	1322004.243	7203
16939	1322005.957	7203
16940	1321999.251	7203
16941	1321990.771	7203
16942	1321985.779	7203
16943	1321970.704	7203
16944	1321967.132	7203
16945	1321960.821	7203
16946	1321957.063	7203
16947	1321970.898	7203
16948	1321979.242	7203
16949	1321989.343	7203
16950	1321983.902	7203
16951	1321983.609	7203
16952	1321980.84	7203
16953	1321982.673	7203
16954	1321971.512	7203
16955	1321973.436	7203
16956	1321977.296	7203
16957	1321977.826	7203
16958	1321987.327	7203
16959	1321987.001	7203
16960	1321983.151	7203
16961	1321983.669	7203
16962	1321976.191	7203
16963	1321959.868	7203
16964	1321960.633	7203
16965	1321960.686	7203
16966	1321956.049	7203
16967	1321955.238	7203
16968	1321955.683	7203
16969	1321954.753	7203
16970	1321924.809	7203
16971	1321927.112	7203
16972	1321927.027	7203
16973	1321951.497	7203
16974	1321952.347	7203
16975	1321955.518	7203
16976	1321960.655	7203
16977	1321950.397	7203
16978	1321944.098	7203
16979	1321932.848	7203
16980	1321951.029	7203
16981	1321967.958	7203
16982	1321966.986	7203
16983	1321976.026	7203
16984	1321965.031	7203
16985	1321955.855	7203
16986	1321968.742	7203
16987	1321963.535	7203
16988	1321964.789	7203
16989	1321957.689	7203
16990	1321949.673	7203
16991	1321945.908	7203
16992	1321960.283	7203
16993	1321954.31	7203
16994	1321942.602	7203
16995	1321958.448	7203
16996	1321961.847	7203
16997	1321962.985	7203
16998	1321971.869	7203
16999	1321962.13	7203
17000	1321968.409	7203
17001	1321968.618	7203
17002	1321976.103	7203
17003	1321979.94	7203
17004	1321985.304	7203
17005	1321982.138	7203
17006	1321959.687	7203
17007	1321960.584	7203
17008	1321958.738	7203
17009	1321956.659	7203
17010	1321939.28	7203
17011	1321933.355	7203
17012	1321915.14	7203
17013	1321921.29	7203
17014	1321935.393	7203
17015	1321941.744	7203
17016	1321935.469	7203
17017	1321930.946	7203
17018	1321933.881	7203
17019	1321941.15	7203
17020	1321936.641	7203
17021	1321927.791	7203
17022	1321928.456	7203
17023	1321947.568	7203
17024	1321951.206	7203
17025	1321966.997	7203
17026	1321944.323	7203
17027	1321936.612	7203
17028	1321940.839	7203
17029	1321955.059	7203
17030	1321954.604	7203
17031	1321976.764	7203
17032	1321974.844	7203
17033	1321953.913	7203
17034	1321950.708	7203
17035	1321963.935	7203
17036	1321954.776	7203
17037	1321959.656	7203
17038	1321962.401	7203
17039	1321969.722	7203
17040	1321968.586	7203
17041	1321969.361	7203
17042	1321970.738	7203
17043	1321967.367	7203
17044	1321952.004	7203
17045	1321948.877	7203
17046	1321948.517	7203
17047	1321924.307	7203
17048	1321929.296	7203
17049	1321944.879	7203
17050	1321951.966	7203
17051	1321944.953	7203
17052	1321948.689	7203
17053	1321948.64	7203
17054	1321941.945	7203
17055	1321939.038	7203
17056	1321944.928	7203
17057	1321938.068	7203
17058	1321935.018	7203
17059	1321931.395	7203
17060	1321926.329	7203
17061	1321945.4	7203
17062	1321944.712	7203
17063	1321944.631	7203
17064	1321935.484	7203
17065	1321945.566	7203
17066	1321932.576	7203
17067	1321939.346	7203
17068	1321939.269	7203
17069	1321945.114	7203
17070	1321958.959	7203
17071	1321956.712	7203
17072	1321967.468	7203
17073	1321969.681	7203
17074	1321964.051	7203
17075	1321963.406	7203
17076	1321956.849	7203
17077	1321968.884	7203
17078	1321963.972	7203
17079	1321956.914	7203
17080	1321954.954	7203
17081	1321943.449	7203
17082	1321950.007	7203
17083	1321956.034	7203
17084	1321964.836	7203
17085	1321956.292	7203
17086	1321957.983	7203
17087	1321959.695	7203
17088	1321960.459	7203
17089	1321962.345	7203
17090	1321950.515	7203
17091	1321951.309	7203
17092	1321951.344	7203
17093	1321967.349	7203
17094	1321970.127	7203
17095	1321970.777	7203
17096	1321971.229	7203
17097	1321982.567	7203
17098	1321970.561	7203
17099	1321972.858	7203
17100	1321972.84	7203
17101	1321983.698	7203
17102	1321991.141	7203
17103	1321989.743	7203
17104	1321989.611	7203
17105	1321994.707	7203
17106	1321974.559	7203
17107	1321957.181	7203
17108	1321952.528	7203
17109	1321947.527	7203
17110	1321954.221	7203
17111	1321955.067	7203
17112	1321968.593	7203
17113	1321965.577	7203
17114	1321956.656	7203
17115	1321956.641	7203
17116	1321953.435	7203
17117	1321955.384	7203
17118	1321950.906	7203
17119	1321946.103	7203
17120	1321934.474	7203
17121	1321929.137	7203
17122	1321932.349	7203
17123	1321933.969	7203
17124	1321930.042	7203
17125	1321930.695	7203
17126	1321930.495	7203
17127	1321920.41	7203
17128	1321927.29	7203
17129	1321941.298	7203
17130	1321946.655	7203
17131	1321951.295	7203
17132	1321953.592	7203
17133	1321947.547	7203
17134	1321946.776	7203
17135	1321942.461	7203
17136	1321936.504	7203
17137	1321939.965	7203
17138	1321945.245	7203
17139	1321942.847	7203
17140	1321943.59	7203
17141	1321954.966	7203
17142	1321958.765	7203
17143	1321970.325	7203
17144	1321977.617	7203
17145	1321976.269	7203
17146	1321974.703	7203
17147	1321961.924	7203
17148	1321970.65	7203
17149	1321970.141	7203
17150	1321962.9	7203
17151	1321959.137	7203
17152	1321957.11	7203
17153	1321950.333	7203
17154	1321945.975	7203
17155	1321945.661	7203
17156	1321945.709	7203
17157	1321930.677	7203
17158	1321932.177	7203
17159	1321937.648	7203
17160	1321941.891	7203
17161	1321945.495	7203
17162	1321914.372	7203
17163	1321897.151	7203
17164	1321941.448	7203
17165	1321938.089	7203
17166	1321938.398	7203
17167	1321947.199	7203
17168	1321950.286	7203
17169	1321959.485	7203
17170	1321964.159	7203
17171	1321990.801	7203
17172	1322002.206	7203
17173	1322003.161	7203
17174	1322005.511	7203
17175	1322027.24	7203
17176	1322029.638	7203
17177	1322029.293	7203
17178	1322037.481	7203
17179	1322050.971	7203
17180	1322054.463	7203
17181	1322057.595	7203
17182	1322063.633	7203
17183	1322049.611	7203
17184	1322042.332	7203
17185	1322045.859	7203
17186	1322037.665	7203
17187	1322043.498	7203
17188	1322047.544	7203
17189	1322049.341	7203
17190	1322053.628	7203
17191	1322056.535	7203
17192	1322046.222	7203
17193	1322057.907	7203
17194	1322054.901	7203
17195	1322068.894	7203
17196	1322075.492	7203
17197	1322072.216	7203
17198	1322089.424	7203
17199	1322097.268	7203
17200	1322069.438	7203
17201	1322055.007	7203
17202	1322056.27	7203
17203	1322061.251	7203
17204	1322060.112	7203
17205	1322056.553	7203
17206	1322050.996	7203
17207	1322050.472	7203
17208	1322040.308	7203
17209	1322041.595	7203
17210	1322031.337	7203
17211	1322019.972	7203
17212	1322014.233	7203
17213	1322021.626	7203
17214	1322029.662	7203
17215	1322017.103	7203
17216	1322018.048	7203
17217	1322014.219	7203
17218	1322006.978	7203
17219	1322000.996	7203
17220	1322015.217	7203
17221	1322019.895	7203
17222	1322012.546	7203
17223	1322013.296	7203
17224	1322013.951	7203
17225	1322017.51	7203
17226	1322027.192	7203
17227	1322029.996	7203
17228	1322029.465	7203
17229	1322027.231	7203
17230	1322035.091	7203
17231	1322022.586	7203
17232	1322024.789	7203
17233	1322020.858	7203
17234	1322017.114	7203
17235	1322011.603	7203
17236	1322011.138	7203
17237	1322010.101	7203
17238	1322013.32	7203
17239	1322019.827	7203
17240	1322001.316	7203
17241	1321995.695	7203
17242	1321976.817	7203
17243	1321975.687	7203
17244	1321977.271	7203
17245	1321969.831	7203
17246	1321967.607	7203
17247	1321954.784	7203
17248	1321961.349	7203
17249	1321958.063	7203
17250	1321959.953	7203
17251	1321949.236	7203
17252	1321960.765	7203
17253	1321954.454	7203
17254	1321953.752	7203
17255	1321942.978	7203
17256	1321936.998	7203
17257	1321941.758	7203
17258	1321939.764	7203
17259	1321943.251	7203
17260	1321939.402	7203
17261	1321937.763	7203
17262	1321947.702	7203
17263	1321948.141	7203
17264	1321940.232	7203
17265	1321928.654	7203
17266	1321930.237	7203
17267	1321934.319	7203
17268	1321936.46	7203
17269	1321941.408	7203
17270	1321929.989	7203
17271	1321911.369	7203
17272	1321908.292	7203
17273	1321920.63	7203
17274	1321921.828	7203
17275	1321934.657	7203
17276	1321919.947	7203
17277	1321923.63	7203
17278	1321921.153	7203
17279	1321919.194	7203
17280	1321925.28	7203
17281	1321924.016	7203
17282	1321923.287	7203
17283	1321921.03	7203
17284	1321923.996	7203
17285	1321923.619	7203
17286	1321914.984	7203
17287	1321911.586	7203
17288	1321915.154	7203
17289	1321918.664	7203
17290	1321908.965	7203
17291	1321901.267	7203
17292	1321889.589	7203
17293	1321881.209	7203
17294	1321862.631	7203
17295	1321870.248	7203
17296	1321864.023	7203
17297	1321841.876	7203
17298	1321842.435	7203
17299	1321844.246	7203
17300	1321832.407	7203
17301	1321823.021	7203
17302	1321816.456	7203
17303	1321807.804	7203
17304	1321815.265	7203
17305	1321814.898	7203
17306	1321814.896	7203
17307	1321807.6	7203
17308	1321816.779	7203
17309	1321809.982	7203
17310	1321807.916	7203
17311	1321834.743	7203
17312	1321816.81	7203
17313	1321810.219	7203
17314	1321781.182	7203
17315	1321780.438	7203
17316	1321792.695	7203
17317	1321793.101	7203
17318	1321791.743	7203
17319	1321777.699	7203
17320	1321761.924	7203
17321	1321764.661	7203
17322	1321760.345	7203
17323	1321772.622	7203
17324	1321772.185	7203
17325	1321757.531	7203
17326	1321775.278	7203
17327	1321773.022	7203
17328	1321760.193	7203
17329	1321733.571	7203
17330	1321724.064	7203
17331	1321721.62	7203
17332	1321722.87	7203
17333	1321718.205	7203
17334	1321717.782	7203
17335	1321708.086	7203
17336	1321708.33	7203
17337	1321706.855	7203
17338	1321700.138	7203
17339	1321700.338	7203
17340	1321696.276	7203
17341	1321690.785	7203
17342	1321691.46	7203
17343	1321693.031	7203
17344	1321695.359	7203
17345	1321698.444	7203
17346	1321692.861	7203
17347	1321699.415	7203
17348	1321701.798	7203
17349	1321700.956	7203
17350	1321684.932	7203
17351	1321710.285	7203
17352	1321725.489	7203
17353	1321730.417	7203
17354	1321725.542	7203
17355	1321724.156	7203
17356	1321715.602	7203
17357	1321706.14	7203
17358	1321696.251	7203
17359	1321699.699	7203
17360	1321684.525	7203
17361	1321682.302	7203
17362	1321668.537	7203
17363	1321658.802	7203
17364	1321656.853	7203
17365	1321657.391	7203
17366	1321650.882	7203
17367	1321668.73	7203
17368	1321666.373	7203
17369	1321664.813	7203
17370	1321664.974	7203
17371	1321663.17	7203
17372	1321681.102	7203
17373	1321688.921	7203
17374	1321692.496	7203
17375	1321676.51	7203
17376	1321684.595	7203
17377	1321690.257	7203
17378	1321698.949	7203
17379	1321679.096	7203
17380	1321679.246	7203
17381	1321682.23	7203
17382	1321674.154	7203
17383	1321659.129	7203
17384	1321658.642	7203
17385	1321654.018	7203
17386	1321668.152	7203
17387	1321657.389	7203
17388	1321656.723	7203
17389	1321684.131	7203
17390	1321687.534	7203
17391	1321674.247	7203
17392	1321670.881	7203
17393	1321660.936	7203
17394	1321676.988	7203
17395	1321677.565	7203
17396	1321672.606	7203
17397	1321661.36	7203
17398	1321669.269	7203
17399	1321662.132	7203
17400	1321676.783	7203
17401	1321671.34	7203
17402	1321669.302	7203
17403	1321668.062	7203
17404	1321654.358	7203
17405	1321643.59	7203
17406	1321649.558	7203
17407	1321643.892	7203
17408	1321633.994	7203
17409	1321631.13	7203
17410	1321634.618	7203
17411	1321635.573	7203
17412	1321643.76	7203
17413	1321629.117	7203
17414	1321621.87	7203
17415	1321620.061	7203
17416	1321616.916	7203
17417	1321611.029	7203
17418	1321606.391	7203
17419	1321601.848	7203
17420	1321605.678	7203
17421	1321600.385	7203
17422	1321596.411	7203
17423	1321600.641	7203
17424	1321609.642	7203
17425	1321620.79	7203
17426	1321609.811	7203
17427	1321598.242	7203
17428	1321597.348	7203
17429	1321596.319	7203
17430	1321596.269	7203
17431	1321594.609	7203
17432	1321596.838	7203
17433	1321598.904	7203
17434	1321601.878	7203
17435	1321603.829	7203
17436	1321606.528	7203
17437	1321605.651	7203
17438	1321626.238	7203
17439	1321623.004	7203
17440	1321617.623	7203
17441	1321624.272	7203
17442	1321625.576	7203
17443	1321621.597	7203
17444	1321622.879	7203
17445	1321625.965	7203
17446	1321616.153	7203
17447	1321611.172	7203
17448	1321611.491	7203
17449	1321607.283	7203
17450	1321583.818	7203
17451	1321581.291	7203
17452	1321583.829	7203
17453	1321580.19	7203
17454	1321593.651	7203
17455	1321578.403	7203
17456	1321581.447	7203
17457	1321591.483	7203
17458	1321592.28	7203
17459	1321592.497	7203
17460	1321594.375	7203
17461	1321591.856	7203
17462	1321577.474	7203
17463	1321580.285	7203
17464	1321581.327	7203
17465	1321597.89	7203
17466	1321599.49	7203
17467	1321599.847	7203
17468	1321595.801	7203
17469	1321598.362	7203
17470	1321600.796	7203
17471	1321586.795	7203
17472	1321582.277	7203
17473	1321551.917	7203
17474	1321569.711	7203
17475	1321576.033	7203
17476	1321567.246	7203
17477	1321553.74	7203
17478	1321542.677	7203
17479	1321533.745	7203
17480	1321537.689	7203
17481	1321532.064	7203
17482	1321507.475	7203
17483	1321505.258	7203
17484	1321488.515	7203
17485	1321484.498	7203
17486	1321483.365	7203
17487	1321484.174	7203
17488	1321483.764	7203
17489	1321483.039	7203
17490	1321486.938	7203
17491	1321494.674	7203
17492	1321490.541	7203
17493	1321493.88	7203
17494	1321491.515	7203
17495	1321486.695	7203
17496	1321486.902	7203
17497	1321489.927	7203
17498	1321494.05	7203
17499	1321486.675	7203
17500	1321488.864	7203
17501	1321499.084	7203
17502	1321485.753	7203
17503	1321480.995	7203
17504	1321480.129	7203
17505	1321459.154	7203
17506	1321464.503	7203
17507	1321467.957	7203
17508	1321468.954	7203
17509	1321476.696	7203
17510	1321484.22	7203
17511	1321484.703	7203
17512	1321477.39	7203
17513	1321481.649	7203
17514	1321479.684	7203
17515	1321464.948	7203
17516	1321465.234	7203
17517	1321454.344	7203
17518	1321456.151	7203
17519	1321448.634	7203
17520	1321449.115	7203
17521	1321444.249	7203
17522	1321444.602	7203
17523	1321444.85	7203
17524	1321437.873	7203
17525	1321442.379	7203
17526	1321446.03	7203
17527	1321441.488	7203
17528	1321448.551	7203
17529	1321439.229	7203
17530	1321434.895	7203
17531	1321416.181	7203
17532	1321414.358	7203
17533	1321407.752	7203
17534	1321415.404	7203
17535	1321412.705	7203
17536	1321420.24	7203
17537	1321419.627	7203
17538	1321426.426	7203
17539	1321425.786	7203
17540	1321430.485	7203
17541	1321436.784	7203
17542	1321434.078	7203
17543	1321442.038	7203
17544	1321446.226	7203
17545	1321445.507	7203
17546	1321446.25	7203
17547	1321444.707	7203
17548	1321440.098	7203
17549	1321453.215	7203
17550	1321449.837	7203
17551	1321456.518	7203
17552	1321440.576	7203
17553	1321446.323	7203
17554	1321446.638	7203
17555	1321458.955	7203
17556	1321459.033	7203
17557	1321467.381	7203
17558	1321477.673	7203
17559	1321501.625	7203
17560	1321498.836	7203
17561	1321492.679	7203
17562	1321500.862	7203
17563	1321519.39	7203
17564	1321532.989	7203
17565	1321545.962	7203
17566	1321529.998	7203
17567	1321523.309	7203
17568	1321515.725	7203
17569	1321516.345	7203
17570	1321531.552	7203
17571	1321531.215	7203
17572	1321530.85	7203
17573	1321528.818	7203
17574	1321541.487	7203
17575	1321543.783	7203
17576	1321540.987	7203
17577	1321535.162	7203
17578	1321536.604	7203
17579	1321540.563	7203
17580	1321537.676	7203
17581	1321536.801	7203
17582	1321552.056	7203
17583	1321545.96	7203
17584	1321539.298	7203
17585	1321544.446	7203
17586	1321541.533	7203
17587	1321547.836	7203
17588	1321549.782	7203
17589	1321561.324	7203
17590	1321560.319	7203
17591	1321567.21	7203
17592	1321569.701	7203
17593	1321571.239	7203
17594	1321573.791	7203
17595	1321583.462	7203
17596	1321583.765	7203
17597	1321579.202	7203
17598	1321581.728	7203
17599	1321576.856	7203
17600	1321571.103	7203
17601	1321570.672	7203
17602	1321568.104	7203
17603	1321567.507	7203
17604	1321566.053	7203
17605	1321566.003	7203
17606	1321554.479	7203
17607	1321547.258	7203
17608	1321535.105	7203
17609	1321539.862	7203
17610	1321536.179	7203
17611	1321535.603	7203
17612	1321528.207	7203
17613	1321536.997	7203
17614	1321549.687	7203
17615	1321551.264	7203
17616	1321546.061	7203
17617	1321551.588	7203
17618	1321542.688	7203
17619	1321533.35	7203
17620	1321540.947	7203
17621	1321553.864	7203
17622	1321539.801	7203
17623	1321541.426	7203
17624	1321537.395	7203
17625	1321536.422	7203
17626	1321527.162	7203
17627	1321537.061	7203
17628	1321537.315	7203
17629	1321556.097	7203
17630	1321553.396	7203
17631	1321562.523	7203
17632	1321563.663	7203
17633	1321568.502	7203
17634	1321573.182	7203
17635	1321573.288	7203
17636	1321572.476	7203
17637	1321575.165	7203
17638	1321585.733	7203
17639	1321600.4	7203
17640	1321601.757	7203
17641	1321604.633	7203
17642	1321597.311	7203
17643	1321608.512	7203
17644	1321604.476	7203
17645	1321620.982	7203
17646	1321570.152	7203
17647	1321559.537	7203
17648	1321553.012	7203
17649	1321571.063	7203
17650	1321591.757	7203
17651	1321593.917	7203
17652	1321603.393	7203
17653	1321599.966	7203
17654	1321607.249	7203
17655	1321608.457	7203
17656	1321594.311	7203
17657	1321591.296	7203
17658	1321587.411	7203
17659	1321604.822	7203
17660	1321605.014	7203
17661	1321602.225	7203
17662	1321599.919	7203
17663	1321587.067	7203
17664	1321578.95	7203
17665	1321576.856	7203
17666	1321597.585	7203
17667	1321608.604	7203
17668	1321606.889	7203
17669	1321606.91	7203
17670	1321583.86	7203
17671	1321595.247	7203
17672	1321584.799	7203
17673	1321582.67	7203
17674	1321575.601	7203
17675	1321581.084	7203
17676	1321579.902	7203
17677	1321584.017	7203
17678	1321584.886	7203
17679	1321595.746	7203
17680	1321605.83	7203
17681	1321592.725	7203
17682	1321611.45	7203
17683	1321606.025	7203
17684	1321598.038	7203
17685	1321603.376	7203
17686	1321609.391	7203
17687	1321616.073	7203
17688	1321616.609	7203
17689	1321628.017	7203
17690	1321621.303	7203
17691	1321628.198	7203
17692	1321636.059	7203
17693	1321637.145	7203
17694	1321637.986	7203
17695	1321634.72	7203
17696	1321635.664	7203
17697	1321637.259	7203
17698	1321638.509	7203
17699	1321638.319	7203
17700	1321639.576	7203
17701	1321643.334	7203
17702	1321647.075	7203
17703	1321651.543	7203
17704	1321662.279	7203
17705	1321679.319	7203
17706	1321680.767	7203
17707	1321690.857	7203
17708	1321698.439	7203
17709	1321701.004	7203
17710	1321731.546	7203
17711	1321731.06	7203
17712	1321732.319	7203
17713	1321731.655	7203
17714	1321743.001	7203
17715	1321741.333	7203
17716	1321739.542	7203
17717	1321748.416	7203
17718	1321739.724	7203
17719	1321744.308	7203
17720	1321743.541	7203
17721	1321748.823	7203
17722	1321762.858	7203
17723	1321770.9	7203
17724	1321766.652	7203
17725	1321776.852	7203
17726	1321774.1	7203
17727	1321755.781	7203
17728	1321753.42	7203
17729	1321752.248	7203
17730	1321756.779	7203
17731	1321753.57	7203
17732	1321759.873	7203
17733	1321758.53	7203
17734	1321758.897	7203
17735	1321759.931	7203
17736	1321760.909	7203
17737	1321762.189	7203
17738	1321754.281	7203
17739	1321755.149	7203
17740	1321745.064	7203
17741	1321741.708	7203
17742	1321732.42	7203
17743	1321729.011	7203
17744	1321723.628	7203
17745	1321737.333	7203
17746	1321741.351	7203
17747	1321733.519	7203
17748	1321732.078	7203
17749	1321727.325	7203
17750	1321738.066	7203
17751	1321731.694	7203
17752	1321737.36	7203
17753	1321739.13	7203
17754	1321745.383	7203
17755	1321749.351	7203
17756	1321740.472	7203
17757	1321742.245	7203
17758	1321738.339	7203
17759	1321738.519	7203
17760	1321735.847	7203
17761	1321753.643	7203
17762	1321749.336	7203
17763	1321746.079	7203
17764	1321740.897	7203
17765	1321753.151	7203
17766	1321756.413	7203
17767	1321758.133	7203
17768	1321760.21	7203
17769	1321756.67	7203
17770	1321756.869	7203
17771	1321755.1	7203
17772	1321766.496	7203
17773	1321742.217	7203
17774	1321749.154	7203
17775	1321770.135	7203
17776	1321815.126	7203
17777	1321811.883	7203
17778	1321815.646	7203
17779	1321801.47	7203
17780	1321791.317	7203
17781	1321798.053	7203
17782	1321795.774	7203
17783	1321793.948	7203
17784	1321795.848	7203
17785	1321788.293	7203
17786	1321795.769	7203
17787	1321799.158	7203
17788	1321798.929	7203
17789	1321786.484	7203
17790	1321787.812	7203
17791	1321787.13	7203
17792	1321785.339	7203
17793	1321781.441	7203
17794	1321777.954	7203
17795	1321780.908	7203
17796	1321792.949	7203
17797	1321794.589	7203
17798	1321796.285	7203
17799	1321795.006	7203
17800	1321793.094	7203
17801	1321799.504	7203
17802	1321801.188	7203
17803	1321794.375	7203
17804	1321782.645	7203
17805	1321783.756	7203
17806	1321796.202	7203
17807	1321804.291	7203
17808	1321805.738	7203
17809	1321809.018	7203
17810	1321791.117	7203
17811	1321790.139	7203
17812	1321789.053	7203
17813	1321757.665	7203
17814	1321762.27	7203
17815	1321749.38	7203
17816	1321754.032	7203
17817	1321735.871	7203
17818	1321731.992	7203
17819	1321735.057	7203
17820	1321722.828	7203
17821	1321714.794	7203
17822	1321718.346	7203
17823	1321708.1	7203
17824	1321715.061	7203
17825	1321718.36	7203
17826	1321744.284	7203
17827	1321749.739	7203
17828	1321753.278	7203
17829	1321717.851	7203
17830	1321713.992	7203
17831	1321701.87	7203
17832	1321708.967	7203
17833	1321700.273	7203
17834	1321713.401	7203
17835	1321715.754	7203
17836	1321696.976	7203
17837	1321691.978	7203
17838	1321704.475	7203
17839	1321711.622	7203
17840	1321715.996	7203
17841	1321716.572	7203
17842	1321720.428	7203
17843	1321702.113	7203
17844	1321704.195	7203
17845	1321727.917	7203
17846	1321726.033	7203
17847	1321740.38	7203
17848	1321722.749	7203
17849	1321748.464	7203
17850	1321748.322	7203
17851	1321753.356	7203
17852	1321760.898	7203
17853	1321740.313	7203
17854	1321739.967	7203
17855	1321737.534	7203
17856	1321731.77	7203
17857	1321717.468	7203
17858	1321706.466	7203
17859	1321703.035	7203
17860	1321696.411	7203
17861	1321703.605	7203
17862	1321683.703	7203
17863	1321683.35	7203
17864	1321680.399	7203
17865	1321692.737	7203
17866	1321697.35	7203
17867	1321697.432	7203
17868	1321686.596	7203
17869	1321672.152	7203
17870	1321677.972	7203
17871	1321692.855	7203
17872	1321693.545	7203
17873	1321694.903	7203
17874	1321691.247	7203
17875	1321695.226	7203
17876	1321678.307	7203
17877	1321663.438	7203
17878	1321657.551	7203
17879	1321662.852	7203
17880	1321634.704	7203
17881	1321637.126	7203
17882	1321619.463	7203
17883	1321625.301	7203
17884	1321624.697	7203
17885	1321632.93	7203
17886	1321631.464	7203
17887	1321624.855	7203
17888	1321604.757	7203
17889	1321603.209	7203
17890	1321600.886	7203
17891	1321595.141	7203
17892	1321592.883	7203
17893	1321591.614	7203
17894	1321587.915	7203
17895	1321599.979	7203
17896	1321610.555	7203
17897	1321613.108	7203
17898	1321604.223	7203
17899	1321595.362	7203
17900	1321594.462	7203
17901	1321598.362	7203
17902	1321601.19	7203
17903	1321608.532	7203
17904	1321602.017	7203
17905	1321600.521	7203
17906	1321603.858	7203
17907	1321567.524	7203
17908	1321583.731	7203
17909	1321570.442	7203
17910	1321575.882	7203
17911	1321562.756	7203
17912	1321565.48	7203
17913	1321556.191	7203
17914	1321573.386	7203
17915	1321574.843	7203
17916	1321587.927	7203
17917	1321597.068	7203
17918	1321614.709	7203
17919	1321620.409	7203
17920	1321614.837	7203
17921	1321612.672	7203
17922	1321573.233	7203
17923	1321573.594	7203
17924	1321552.571	7203
17925	1321570.888	7203
17926	1321565.914	7203
17927	1321568.48	7203
17928	1321561.979	7203
17929	1321568.955	7203
17930	1321556.06	7203
17931	1321563.297	7203
17932	1321553.671	7203
17933	1321554.353	7203
17934	1321558.038	7203
17935	1321569.223	7203
17936	1321579.693	7203
17937	1321565.931	7203
17938	1321565.353	7203
17939	1321571.184	7203
17940	1321575.281	7203
17941	1321572.035	7203
17942	1321559.486	7203
17943	1321558.41	7203
17944	1321534.32	7203
17945	1321534.712	7203
17946	1321548.018	7203
17947	1321545.673	7203
17948	1321543.94	7203
17949	1321540.245	7203
17950	1321565.006	7203
17951	1321565.078	7203
17952	1321560.332	7203
17953	1321546.666	7203
17954	1321544.113	7203
17955	1321554.804	7203
17956	1321557.882	7203
17957	1321576.018	7203
17958	1321577.608	7203
17959	1321581.432	7203
17960	1321584.46	7203
17961	1321584.397	7203
17962	1321554.218	7203
17963	1321548.448	7203
17964	1321554.07	7203
17965	1321529.741	7203
17966	1321533.65	7203
